SORT	ORIG	DEST	Distance
7122	YYZ	YUL	316
7123	YUL	DFW	1513
7125	DFW	TUS	814
7126	TUS	DFW	814
7140	LAX	TUS	452
7141	TUS	LAX	452
7143	TUS	PHX	111
7144	PHX	PDX	1010
7145	PDX	PHX	1010
7146	PHX	TUS	111
7148	TUS	PHX	111
7149	PHX	PDX	1010
7150	PDX	PHX	1010
7151	PHX	TUS	111
7153	TUS	PHX	111
7154	PHX	PDX	1010
7155	PDX	PHX	1010
7156	PHX	TUS	111
7158	TUS	PHX	111
7159	PHX	PDX	1010
7160	PDX	PHX	1010
7161	PHX	TUS	111
7163	TUS	PHX	111
7164	PHX	PDX	1010
7165	PDX	PHX	1010
7166	PHX	TUS	111
7168	TUS	PHX	111
7169	PHX	PDX	1010
7170	PDX	PHX	1010
7171	PHX	TUS	111
7173	TUS	PHX	111
7174	PHX	PDX	1010
7175	PDX	PHX	1010
7176	PHX	TUS	111
7178	TUS	PHX	111
7179	PHX	PDX	1010
7180	PDX	PHX	1010
7181	PHX	TUS	111
7183	TUS	PHX	111
7184	PHX	PDX	1010
7185	PDX	PHX	1010
7186	PHX	TUS	111
7188	TUS	PHX	111
7189	PHX	PDX	1010
7190	PDX	PHX	1010
7191	PHX	TUS	111
7193	TUS	PHX	111
7194	PHX	PDX	1010
7195	PDX	PHX	1010
7196	PHX	TUS	111
7198	TUS	PHX	111
7199	PHX	PDX	1010
7200	PDX	PHX	1010
7201	PHX	TUS	111
7203	TUS	PHX	111
7204	PHX	PDX	1010
7205	PDX	PHX	1010
7206	PHX	TUS	111
7208	TUS	PHX	111
7209	PHX	PDX	1010
7210	PDX	PHX	1010
7211	PHX	TUS	111
7213	TUS	PHX	111
7214	PHX	PDX	1010
7215	PDX	PHX	1010
7216	PHX	TUS	111
7218	TUS	PHX	111
7219	PHX	PDX	1010
7220	PDX	PHX	1010
7221	PHX	TUS	111
7223	TUS	PHX	111
7224	PHX	PDX	1010
7225	PDX	PHX	1010
7226	PHX	TUS	111
7228	TUS	PHX	111
7229	PHX	PDX	1010
7230	PDX	PHX	1010
7231	PHX	TUS	111
7233	PHX	PDX	1010
7234	PDX	PHX	1010
7235	PHX	TUS	111
7236	TUS	PHX	111
7238	TUS	PHX	111
7239	PHX	PDX	1010
7240	PDX	PHX	1010
7241	PHX	TUS	111
7243	TUS	PHX	111
7244	PHX	PDX	1010
7245	PDX	PHX	1010
7246	PHX	TUS	111
7252	OKC	DFW	176
7253	DFW	TUS	814
7254	TUS	DFW	814
7255	DFW	OKC	176
7259	LWS	SLC	461
7260	SLC	TUS	601
7262	LWS	SLC	461
7263	SLC	TUS	601
7265	LWS	SLC	461
7266	SLC	TUS	601
7268	LWS	SLC	461
7269	SLC	TUS	601
7271	LWS	SLC	461
7272	SLC	TUS	601
7274	LWS	SLC	461
7275	SLC	TUS	601
7277	LWS	SLC	461
7278	SLC	TUS	601
7280	LWS	SLC	461
7281	SLC	TUS	601
7283	LWS	SLC	461
7284	SLC	TUS	601
7286	LWS	SLC	461
7287	SLC	TUS	601
7289	LWS	SLC	461
7290	SLC	TUS	601
7292	LWS	SLC	461
7293	SLC	TUS	601
7295	LWS	SLC	461
7296	SLC	TUS	601
7298	LWS	SLC	461
7299	SLC	TUS	601
7301	SLC	TUS	601
7302	LWS	SLC	461
7304	LWS	SLC	461
7305	SLC	TUS	601
7307	LWS	SLC	461
7308	SLC	TUS	601
7310	SLC	TUS	601
7311	LWS	SLC	461
7313	LWS	SLC	461
7314	SLC	TUS	601
7316	LWS	SLC	461
7317	SLC	TUS	601
7319	LWS	SLC	461
7320	SLC	TUS	601
7322	LWS	SLC	461
7323	SLC	TUS	601
7325	LWS	SLC	461
7326	SLC	TUS	601
7328	LWS	SLC	461
7329	SLC	TUS	601
7351	TUS	LAX	452
7352	LAX	SJC	308
7353	SJC	TUS	722
7355	LAX	TUS	452
7357	TUS	SFO	752
7358	SFO	LAX	338
7359	LAX	TUS	452
7365	TUS	PHX	111
7366	PHX	PDX	1010
7367	PDX	PHX	1010
7368	PHX	TUS	111
7370	SFO	TUS	752
7372	MFE	DFW	469
7373	DFW	TUS	814
7374	TUS	DFW	814
7375	DFW	MFE	469
7377	TUS	DFW	814
7378	DFW	MCI	461
7379	MCI	ORD	403
7380	ORD	BNA	410
7381	BNA	DFW	632
7382	DFW	TUS	814
7384	BPT	IAH	80
7385	IAH	TUS	936
7386	TUS	IAH	936
7387	IAH	BPT	80
7389	LAS	DFW	1056
7390	DFW	TUS	814
7392	DCA	PHX	1979
7393	PHX	TUS	111
7394	TUS	PHX	111
7395	PHX	DCA	1979
7397	TUS	OAK	748
7398	OAK	TUS	748
7400	TUS	SMF	753
7402	TUS	LAS	365
7422	DEN	TUS	639
7423	TUS	DEN	639
7425	DEN	TUS	639
7426	TUS	DEN	639
7428	DEN	TUS	639
7429	TUS	DEN	639
7431	IAH	TUS	936
7432	TUS	IAH	936
7434	TUS	PHX	111
7435	PHX	FAT	494
7437	CLT	PHX	1774
7438	PHX	TUS	111
7439	TUS	CLT	1735
7443	GEG	TUS	1125
7445	TUS	LAX	452
7446	LAX	TUS	452
7448	LAX	TUS	452
7450	LAX	TUS	452
7451	TUS	LAX	452
7475	TUS	DFW	814
7476	DFW	BNA	632
7477	BNA	DFW	632
7478	DFW	TUS	814
7480	TUS	DFW	814
7481	DFW	BNA	632
7482	BNA	DFW	632
7483	DFW	TUS	814
7485	TUS	DFW	814
7486	DFW	BNA	632
7487	BNA	DFW	632
7488	DFW	TUS	814
7490	TUS	DFW	814
7491	DFW	BNA	632
7492	BNA	DFW	632
7493	DFW	TUS	814
7495	DFW	TUS	814
7496	TUS	DFW	814
7497	DFW	BNA	632
7498	BNA	DFW	632
7500	TUS	DFW	814
7501	DFW	BNA	632
7502	BNA	DFW	632
7503	DFW	TUS	814
7505	TUS	DFW	814
7506	DFW	BNA	632
7507	BNA	DFW	632
7508	DFW	TUS	814
7514	SLC	LAX	590
7515	LAX	TUS	452
7517	TUS	DEN	639
7518	DEN	TUS	639
7522	ABI	DFW	158
7523	DFW	TUS	814
7524	TUS	DFW	814
7525	DFW	ABI	158
7527	TUS	SLC	601
7528	SLC	EUG	618
7530	TUS	SLC	601
7531	SLC	EUG	618
7533	TUS	SLC	601
7534	SLC	EUG	618
7536	TUS	SLC	601
7537	SLC	EUG	618
7539	TUS	SLC	601
7540	SLC	EUG	618
7542	TUS	SLC	601
7543	SLC	EUG	618
7545	TUS	SLC	601
7546	SLC	EUG	618
7548	TUS	SLC	601
7549	SLC	EUG	618
7551	EUG	SLC	618
7552	SLC	TUS	601
7554	EUG	SLC	618
7555	SLC	TUS	601
7557	EUG	SLC	618
7558	SLC	TUS	601
7560	EUG	SLC	618
7561	SLC	TUS	601
7563	EUG	SLC	618
7564	SLC	TUS	601
7566	EUG	SLC	618
7567	SLC	TUS	601
7569	EUG	SLC	618
7570	SLC	TUS	601
7572	TUS	SLC	601
7573	SLC	EUG	618
7575	TUS	SLC	601
7576	SLC	EUG	618
7578	TUS	SLC	601
7579	SLC	EUG	618
7581	EUG	SLC	618
7582	SLC	TUS	601
7584	EUG	SLC	618
7585	SLC	TUS	601
7587	EUG	SLC	618
7588	SLC	TUS	601
7590	EUG	SLC	618
7591	SLC	TUS	601
7593	TUS	SLC	601
7594	SLC	EUG	618
7596	TUS	SLC	601
7597	SLC	EUG	618
7599	TUS	SLC	601
7600	SLC	EUG	618
7602	TUS	SLC	601
7603	SLC	EUG	618
7605	TUS	SLC	601
7606	SLC	EUG	618
7608	TUS	SLC	601
7609	SLC	EUG	618
7611	TUS	SLC	601
7612	SLC	EUG	618
7614	TUS	SLC	601
7615	SLC	EUG	618
7617	EUG	SLC	618
7618	SLC	TUS	601
7620	EUG	SLC	618
7621	SLC	TUS	601
7623	EUG	SLC	618
7624	SLC	TUS	601
7626	EUG	SLC	618
7627	SLC	TUS	601
7629	EUG	SLC	618
7630	SLC	TUS	601
7632	EUG	SLC	618
7633	SLC	TUS	601
7635	TUS	SLC	601
7636	SLC	EUG	618
7638	TUS	SLC	601
7639	SLC	EUG	618
7641	TUS	SLC	601
7642	SLC	EUG	618
7644	TUS	SLC	601
7645	SLC	EUG	618
7647	EUG	SLC	618
7648	SLC	TUS	601
7650	EUG	SLC	618
7651	SLC	TUS	601
7653	EUG	SLC	618
7654	SLC	TUS	601
7656	EUG	SLC	618
7657	SLC	TUS	601
7659	EUG	SLC	618
7660	SLC	TUS	601
7662	EUG	SLC	618
7663	SLC	TUS	601
7691	SAN	TUS	368
7692	TUS	SAN	368
7694	TUS	LAX	452
7695	LAX	TUS	452
7697	TUS	LAX	452
7698	LAX	TUS	452
7700	TUS	LAX	452
7701	LAX	TUS	452
7703	TUS	LAX	452
7704	LAX	TUS	452
7706	TUS	LAX	452
7707	LAX	TUS	452
7709	TUS	LAX	452
7710	LAX	TUS	452
7712	TUS	LAX	452
7713	LAX	TUS	452
7715	TUS	LAX	452
7716	LAX	TUS	452
7718	TUS	LAX	452
7719	LAX	TUS	452
7721	TUS	LAX	452
7722	LAX	TUS	452
7724	TUS	DEN	639
7725	DEN	TUS	639
7727	ICT	PHX	871
7728	PHX	TUS	111
7729	TUS	DEN	639
7730	DEN	ICT	420
7732	IND	PHX	1489
7733	PHX	TUS	111
7734	TUS	CLT	1735
7735	CLT	IND	428
7739	TUS	LAS	365
7740	LAS	TUS	365
7742	SAN	TUS	368
7750	TUS	PHX	111
7751	PHX	AUS	872
7752	AUS	PHX	872
7753	PHX	TUS	111
7757	TUS	DFW	814
7758	DFW	TUS	814
7762	TUS	LAS	365
7763	LAS	RNO	346
7764	RNO	LAS	346
7765	LAS	TUS	365
7771	JFK	PHX	2154
7772	PHX	TUS	111
7774	IAH	TUS	936
7775	TUS	IAH	936
7776	IAH	MTY	411
7777	MTY	IAH	411
7779	TUS	PHX	111
7780	PHX	AUS	872
7781	AUS	PHX	872
7782	PHX	TUS	111
7784	TUS	MTY	788
7785	MTY	DFW	525
7786	DFW	TUS	814
7788	TUS	MTY	788
7789	MTY	DFW	525
7790	DFW	TUS	814
7792	CUU	DFW	605
7793	DFW	TUS	814
7797	TUS	DFW	814
7798	DFW	ICT	329
7799	ICT	DFW	329
7800	DFW	TUS	814
7802	TUS	DFW	814
7803	DFW	OKC	176
7804	OKC	DFW	176
7805	DFW	TUS	814
7807	PHX	TUS	111
7808	TUS	PHX	111
7809	PHX	CLT	1774
7810	CLT	IND	428
7811	IND	PHX	1489
7813	PHX	TUS	111
7814	TUS	PHX	111
7815	PHX	CLT	1774
7816	CLT	IND	428
7817	IND	PHX	1489
7819	PHX	TUS	111
7820	TUS	PHX	111
7821	PHX	CLT	1774
7822	CLT	IND	428
7823	IND	PHX	1489
7825	PHX	TUS	111
7826	TUS	PHX	111
7827	PHX	CLT	1774
7828	CLT	IND	428
7829	IND	PHX	1489
7831	PHX	TUS	111
7832	TUS	PHX	111
7833	PHX	CLT	1774
7834	CLT	IND	428
7835	IND	PHX	1489
7837	TUS	PHX	111
7838	PHX	TUS	111
7839	PHX	CLT	1774
7840	CLT	IND	428
7841	IND	PHX	1489
7843	TUS	PHX	111
7844	PHX	CLT	1774
7845	CLT	IND	428
7846	IND	PHX	1489
7847	PHX	TUS	111
7849	TUS	PHX	111
7850	PHX	CLT	1774
7851	CLT	IND	428
7852	IND	PHX	1489
7853	PHX	TUS	111
7855	TUS	PHX	111
7856	PHX	CLT	1774
7857	CLT	IND	428
7858	IND	PHX	1489
7859	PHX	TUS	111
7861	TUS	PHX	111
7862	PHX	CLT	1774
7863	CLT	PHX	1774
7864	PHX	TUS	111
7866	TUS	PHX	111
7867	PHX	CLT	1774
7868	CLT	IND	428
7869	IND	PHX	1489
7870	PHX	TUS	111
7874	TUS	MSP	1298
7875	MSP	TUS	1298
7879	TUS	PHX	111
7880	PHX	SAT	843
7881	SAT	TUS	763
7885	PHX	YVR	1231
7886	YVR	PHX	1231
7892	TUS	DFW	814
7893	DFW	DCA	1192
7894	DCA	DFW	1192
7895	DFW	TUS	814
7899	YUM	PHX	160
7900	PHX	HNL	2918
7901	HNL	KOA	163
7902	KOA	PHX	2860
7903	PHX	YUM	160
7905	MSC	MSC	0
7913	PHX	DFW	868
7914	DFW	PHX	868
7916	PHX	DFW	868
7917	DFW	PHX	868
7921	PHX	TUS	111
7922	TUS	CLT	1735
7923	CLT	IND	428
7924	IND	ORD	178
7925	ORD	PHX	1440
7929	TUS	PHX	111
7930	PHX	RNO	601
7931	RNO	PHX	601
7932	PHX	TUS	111
7934	TUS	PHX	111
7935	PHX	RNO	601
7936	RNO	PHX	601
7937	PHX	TUS	111
7939	TUS	PHX	111
7940	PHX	BOS	2300
7941	BOS	PHX	2300
7942	PHX	TUS	111
7948	TUS	BOS	2289
7949	BOS	DFW	1562
7950	DFW	TUS	814
7952	TUS	LAX	452
7953	LAX	SFO	338
7954	SFO	PEK	5914
7955	PEK	LAX	6251
7956	LAX	TUS	452
7958	TUS	LAS	365
7959	LAS	TUS	365
7963	ELP	ATL	1283
7964	ATL	BRU	4426
7965	BRU	JFK	3667
7966	JFK	ATL	760
7967	ATL	ELP	1283
7971	SDF	MDW	272
7972	MDW	PHX	1444
7974	SDF	MDW	272
7975	MDW	PHX	1444
7977	SDF	MDW	272
7978	MDW	PHX	1444
7980	SDF	MDW	272
7981	MDW	PHX	1444
7983	SDF	MDW	272
7984	MDW	PHX	1444
7986	SDF	MCI	491
7988	PHX	IND	1489
7990	PHX	IND	1489
7992	PHX	IND	1489
7994	PHX	IND	1489
7996	PHX	IND	1489
7998	PHX	IND	1489
8000	EUG	PDX	106
8001	PDX	PHX	1010
8002	PHX	PDX	1010
8003	PDX	EUG	106
8005	BFL	PHX	426
8006	PHX	BFL	426
8008	PDX	PHX	1010
8009	PHX	PDX	1010
8011	BFL	PHX	426
8012	PHX	BFL	426
8016	TUS	SAN	368
8017	SAN	TUS	368
8019	LAX	TUS	452
8020	TUS	LAX	452
8022	TUS	DFW	814
8023	DFW	SAT	247
8024	SAT	DFW	247
8025	DFW	TUS	814
8027	TUS	PHX	111
8028	PHX	JFK	2154
8032	TUS	LAS	365
8033	LAS	TUS	365
8037	TUS	SAN	368
8038	SAN	TUS	368
8040	TUS	SAN	368
8041	SAN	TUS	368
8043	TUS	SAN	368
8044	SAN	TUS	368
8046	TUS	ATL	1542
8047	ATL	SRQ	445
8048	SRQ	ATL	445
8049	ATL	TUS	1542
8051	TUS	ATL	1542
8052	ATL	SRQ	445
8053	SRQ	ATL	445
8054	ATL	TUS	1542
8056	SRQ	ATL	445
8057	ATL	TUS	1542
8058	TUS	ATL	1542
8059	ATL	SRQ	445
8061	TUS	DEN	639
8062	DEN	TUS	639
8066	PDX	PHX	1010
8067	PHX	TUS	111
8068	TUS	PHX	111
8069	PHX	PDX	1010
8071	PHL	PHX	2076
8072	PHX	TUS	111
8073	TUS	PHX	111
8074	PHX	PHL	2076
8076	TUS	SLC	601
8077	SLC	TUS	601
8079	DCA	DFW	1192
8080	DFW	TUS	814
8081	TUS	DFW	814
8082	DFW	DCA	1192
8084	CID	DFW	686
8085	DFW	TUS	814
8086	TUS	DFW	814
8087	DFW	CID	686
8089	SAT	PHX	843
8090	PHX	TUS	111
8091	TUS	DEN	639
8092	DEN	SAT	795
8094	TUS	IAH	936
8095	IAH	TUS	936
8097	TUS	DEN	639
8098	DEN	PHX	602
8099	PHX	TUS	111
8103	DFW	AUS	190
8104	AUS	DFW	190
8105	DFW	TUS	814
8106	TUS	DFW	814
8108	TUS	MDW	1440
8109	MDW	TUS	1440
8121	TUS	ORD	1437
8122	ORD	DCA	612
8123	DCA	TUS	1956
8125	VEL	DEN	260
8126	DEN	LAS	629
8127	LAS	TUS	365
8129	TUS	DEN	639
8130	DEN	DTW	1123
8131	DTW	PHX	1671
8132	PHX	TUS	111
8134	TUS	IAH	936
8135	IAH	TUS	936
8137	TUS	IAH	936
8138	IAH	TUS	936
8140	CLT	TUS	1735
8141	TUS	PHX	111
8142	PHX	DCA	1979
8143	DCA	IND	500
8144	IND	CLT	428
8146	TUS	PHX	111
8147	PHX	ABQ	329
8148	ABQ	PHX	329
8149	PHX	TUS	111
8151	TUS	PHX	111
8152	PHX	ABQ	329
8153	ABQ	PHX	329
8154	PHX	TUS	111
8156	GEG	PHX	1021
8157	PHX	TUS	111
8158	TUS	PHX	111
8159	PHX	GEG	1021
8161	MSP	PHX	1277
8162	PHX	TUS	111
8163	TUS	PHX	111
8164	PHX	MSP	1277
8166	TUS	ABQ	321
8167	ABQ	TUS	321
8169	TUS	LAS	365
8170	LAS	ONT	197
8171	ONT	LAS	197
8172	LAS	TUS	365
8174	ICN	DLC	287
8175	DLC	PEK	275
8176	PEK	ICN	562
8177	ICN	LAX	5994
8178	SFO	ICN	5659
8179	ICN	GMP	20
8180	GMP	CJU	280
8181	CJU	GMP	280
8183	LAX	TUS	452
8185	TUS	SFO	752
8192	TUS	PHX	111
8193	PHX	DCA	1979
8194	DCA	DEN	1476
8195	DEN	TUS	639
8197	TUS	DFW	814
8198	DFW	MSN	822
8199	MSN	ORD	109
8200	ORD	TUS	1437
8202	TUS	DFW	814
8203	DFW	MSN	822
8204	MSN	ORD	109
8205	ORD	TUS	1437
8209	PHX	DTW	1671
8210	DTW	PHX	1671
8211	PHX	TUS	111
8214	TUS	PHX	111
8215	PHX	DTW	1671
8216	DTW	PHX	1671
8217	PHX	TUS	111
8219	TUS	DFW	814
8220	DFW	LHR	4751
8221	LHR	GVA	470
8222	GVA	LHR	470
8224	MUC	LHR	587
8225	LHR	LGW	26
8226	LGW	PSA	715
8227	PSA	LGW	715
8229	TUS	DFW	814
8230	DFW	EWR	1373
8231	EWR	JFK	21
8232	JFK	MXP	3996
8234	TUS	ORD	1437
8235	ORD	LHR	3953
8236	LHR	LGW	26
8237	LGW	PSA	715
8239	TUS	MSP	1298
8240	MSP	ROC	784
8241	ROC	MSP	784
8242	MSP	TUS	1298
8244	TUS	PHX	111
8245	PHX	IAH	1009
8246	IAH	SAT	191
8247	SAT	PHX	843
8248	PHX	TUS	111
8252	PHX	MEM	1264
8253	MEM	MOB	317
8254	MOB	MEM	317
8255	MEM	PHX	1264
8257	PHX	MEM	1264
8258	MEM	MOB	317
8259	MOB	MEM	317
8260	MEM	PHX	1264
8262	PHX	MEM	1264
8263	MEM	MOB	317
8264	MOB	MEM	317
8265	MEM	PHX	1264
8267	PHX	MEM	1264
8268	MEM	MOB	317
8269	MOB	MEM	317
8270	MEM	PHX	1264
8272	PHX	MEM	1264
8273	MEM	MOB	317
8274	MOB	MEM	317
8275	MEM	PHX	1264
8277	PHX	MEM	1264
8278	MEM	MOB	317
8279	MOB	MEM	317
8280	MEM	PHX	1264
8282	PHX	MEM	1264
8283	MEM	MOB	317
8284	MOB	MEM	317
8285	MEM	PHX	1264
8287	PHX	MEM	1264
8288	MEM	MOB	317
8289	MOB	MEM	317
8290	MEM	PHX	1264
8292	PHX	MEM	1264
8293	MEM	MOB	317
8294	MOB	MEM	317
8295	MEM	PHX	1264
8297	TUS	DFW	814
8298	DFW	TUS	814
8300	TUS	DFW	814
8301	DFW	TUS	814
8303	TUS	DFW	814
8304	DFW	TUS	814
8306	TUS	DFW	814
8307	DFW	TUS	814
8309	TUS	DFW	814
8310	DFW	TUS	814
8312	TUS	DFW	814
8313	DFW	TUS	814
8315	TUS	DFW	814
8316	DFW	TUS	814
8318	TUS	DFW	814
8319	DFW	TUS	814
8321	TUS	DFW	814
8322	DFW	TUS	814
8324	TUS	DFW	814
8325	DFW	TUS	814
8327	TUS	DFW	814
8328	DFW	TUS	814
8333	MSP	PHX	1277
8334	PHX	TUS	111
8335	TUS	PHX	111
8336	PHX	MSP	1277
8342	SEA	TUS	1216
8343	TUS	SEA	1216
8345	TUS	IAH	936
8346	IAH	DCA	1208
8347	DCA	IAH	1208
8348	IAH	TUS	936
8352	TUS	ATL	1542
8353	ATL	SDF	322
8354	SDF	ATL	322
8355	ATL	TUS	1542
8359	TUS	DFW	814
8360	DFW	MCO	985
8361	MCO	DFW	985
8362	DFW	TUS	814
8366	ATL	TUS	1542
8367	TUS	PHX	111
8368	PHX	PHL	2076
8369	PHL	ATL	667
8373	TUS	MDW	1440
8374	MDW	PHL	669
8378	TUS	DEN	639
8379	DEN	DFW	642
8381	SAT	PHX	843
8382	PHX	TUS	111
8384	TUS	DEN	639
8385	DEN	GJT	213
8386	GJT	DEN	213
8387	DEN	TUS	639
8389	TUS	DEN	639
8390	DEN	GJT	213
8391	GJT	DEN	213
8392	DEN	TUS	639
8394	TUS	DEN	639
8395	DEN	GJT	213
8396	GJT	DEN	213
8397	DEN	TUS	639
8399	TUS	DEN	639
8400	DEN	GJT	213
8401	GJT	DEN	213
8402	DEN	TUS	639
8404	TUS	DEN	639
8405	DEN	DCA	1476
8406	DCA	DEN	1476
8407	DEN	TUS	639
8411	TUS	IAH	936
8412	IAH	DEN	862
8413	DEN	TUS	639
8415	TUS	IAH	936
8416	IAH	TUS	936
8418	TUS	DEN	639
8419	DEN	IAD	1453
8420	IAD	PVD	372
8421	PVD	IAD	372
8422	IAD	DEN	1453
8423	DEN	TUS	639
8425	TUS	LAX	452
8426	LAX	PHL	2402
8427	PHL	PVD	238
8428	PVD	CLT	684
8429	CLT	TUS	1735
8431	TUS	DEN	639
8432	DEN	TUS	639
8434	TUS	DEN	639
8435	DEN	TUS	639
8437	TUS	IAH	936
8438	IAH	TUS	936
8440	TUS	IAH	936
8441	IAH	TUS	936
8443	TUS	IAH	936
8444	IAH	TUS	936
8446	PHX	SEA	1107
8447	SEA	PHX	1107
8453	BOS	DFW	1562
8454	DFW	TUS	814
8455	TUS	ORD	1437
8456	ORD	BOS	867
8458	TUS	DFW	814
8459	DFW	DCA	1192
8460	DCA	DFW	1192
8461	DFW	TUS	814
8463	TUS	DFW	814
8464	DFW	DCA	1192
8465	DCA	DFW	1192
8466	DFW	TUS	814
8468	TUS	ATL	1542
8469	ATL	LGA	762
8470	LGA	ATL	762
8471	ATL	TUS	1542
8473	TUS	ATL	1542
8474	ATL	LGA	762
8475	LGA	ATL	762
8476	ATL	TUS	1542
8480	TUS	DEN	639
8481	DEN	WAS	1476
8482	WAS	DEN	1476
8483	DEN	TUS	639
8485	TUS	DFW	814
8486	DFW	LGA	1389
8487	LGA	DFW	1389
8488	DFW	TUS	814
8490	TUS	DFW	814
8491	DFW	LGA	1389
8492	LGA	DFW	1389
8493	DFW	TUS	814
8495	TUS	DFW	814
8496	DFW	LGA	1389
8497	LGA	DFW	1389
8498	DFW	TUS	814
8500	TUS	DFW	814
8501	DFW	LGA	1389
8502	LGA	DFW	1389
8503	DFW	TUS	814
8505	TUS	DFW	814
8506	DFW	LGA	1389
8507	LGA	DFW	1389
8508	DFW	TUS	814
8510	TUS	DFW	814
8511	DFW	LGA	1389
8512	LGA	DFW	1389
8513	DFW	TUS	814
8517	TUS	PHX	111
8518	PHX	HNL	2918
8519	HNL	OGG	101
8520	OGG	PHX	2845
8521	PHX	TUS	111
8525	TUS	SAN	368
8526	SAN	TUS	368
8528	TUS	SAN	368
8529	SAN	TUS	368
8531	TUS	SAN	368
8532	SAN	TUS	368
8534	TUS	PHX	111
8535	PHX	GDL	1038
8536	GDL	PHX	1038
8537	PHX	TUS	111
8539	TUS	PHX	111
8540	PHX	GDL	1038
8541	GDL	PHX	1038
8542	PHX	TUS	111
8544	TUS	PHX	111
8545	PHX	GDL	1038
8546	GDL	PHX	1038
8547	PHX	TUS	111
8551	TUS	ABQ	321
8552	ABQ	TUS	321
8554	TUS	ABQ	321
8555	ABQ	TUS	321
8557	TUS	SAN	368
8558	SAN	TUS	368
8560	TUS	SAN	368
8561	SAN	TUS	368
8563	PHX	SAN	305
8564	SAN	PHX	305
8566	PHX	SAN	305
8567	SAN	PHX	305
8569	TUS	SAN	368
8570	SAN	TUS	368
8572	TUS	SAN	368
8573	SAN	TUS	368
8575	TUS	DFW	814
8576	DFW	DCA	1192
8577	DCA	ORD	612
8578	ORD	TUS	1437
8582	TUS	LAX	452
8583	LAX	TUS	452
8587	TUS	DEN	639
8588	DEN	TUS	639
8612	PHX	IND	1489
8613	IND	PHX	1489
8619	TUS	SNA	417
8620	SNA	LAS	227
8621	LAS	TUS	365
8623	TUS	SLC	601
8624	SLC	TUS	601
8626	TUS	SLC	601
8627	SLC	TUS	601
8629	TUS	SLC	601
8630	SLC	TUS	601
8632	TUS	SLC	601
8633	SLC	TUS	601
8635	TUS	SLC	601
8636	SLC	TUS	601
8638	TUS	SLC	601
8639	SLC	TUS	601
8641	TUS	DEN	639
8642	DEN	TUS	639
8644	TUS	SLC	601
8645	SLC	TUS	601
8647	TUS	DEN	639
8648	DEN	DCA	1476
8649	DCA	DEN	1476
8650	DEN	TUS	639
8652	TUS	DEN	639
8653	DEN	DCA	1476
8654	DCA	DEN	1476
8655	DEN	TUS	639
8657	TUS	DEN	639
8658	DEN	DCA	1476
8659	DCA	DEN	1476
8660	DEN	TUS	639
8662	TUS	SLC	601
8663	SLC	TUS	601
8665	TUS	SAN	368
8666	SAN	TUS	368
8668	LAX	TUS	452
8669	TUS	LAX	452
8671	TUS	LAX	452
8672	LAX	TUS	452
8676	TUS	LAX	452
8677	LAX	LAS	237
8679	TUS	LAX	452
8680	LAX	TUS	452
8686	TUS	ORD	1437
8687	ORD	TUS	1437
8693	SLC	PHX	508
8695	SLC	PHX	508
8700	TUS	SAN	368
8701	SAN	TUS	368
8863	TUS	DFW	814
8864	DFW	LGA	1389
8865	LGA	DFW	1389
8866	DFW	TUS	814
8868	TUS	ATL	1542
8869	ATL	LGA	762
8870	LGA	ATL	762
8871	ATL	TUS	1542
8875	PHX	CVG	1570
8876	CVG	FRA	4362
8877	FRA	MAD	884
8878	MAD	ATL	4335
8879	ATL	PHX	1588
8883	TUS	PHX	111
8884	PHX	SFO	651
8885	SFO	PHX	651
8886	PHX	TUS	111
8888	TUS	PHX	111
8889	PHX	SFO	651
8890	SFO	PHX	651
8891	PHX	TUS	111
8893	TUS	DEN	639
8894	DEN	RAP	301
8895	RAP	DEN	301
8896	DEN	TUS	639
8898	SEA	DEN	1025
8899	DEN	OMA	473
8900	OMA	DEN	473
8901	DEN	SEA	1025
8902	SEA	FCA	379
8903	FCA	SEA	379
8907	TUS	ORD	1437
8908	ORD	ROC	528
8909	ROC	ORD	528
8910	ORD	TUS	1437
8912	TUS	MSP	1298
8913	MSP	ROC	784
8914	ROC	MSP	784
8915	MSP	TUS	1298
8919	TUS	LAX	452
8920	LAX	TUS	452
8924	MSP	DEN	680
8925	DEN	TUS	639
8927	TUS	PHX	111
8928	PHX	SEA	1107
8930	SEA	MSP	1399
8932	PHX	ABQ	329
8933	ABQ	PHX	329
8935	PHX	SEA	1107
8937	SEA	PHX	1107
8939	SEA	GEG	224
8940	GEG	PDX	279
8942	OAK	PDX	544
8944	SEA	OAK	672
8946	TUS	PHX	111
8947	PHX	SEA	1107
8949	SEA	SLC	689
8950	SLC	TUS	601
8954	TUS	SLC	601
8955	SLC	TUS	601
8957	TUS	ORD	1437
8958	ORD	TUS	1437
8962	DCA	ATL	548
8963	ATL	TUS	1542
8965	SEA	SFO	679
8966	SFO	PHL	2522
8968	TUS	PHX	111
8969	PHX	SEA	1107
8979	TUS	ORD	1437
8980	ORD	FRA	4344
8981	FRA	ORD	4344
8982	ORD	TUS	1437
8984	LAX	TUS	452
8985	TUS	LAX	452
8987	FRA	FCO	596
8988	FCO	AHO	222
8989	AHO	TRN	318
8990	TRN	FRA	337
8992	TUS	ATL	1542
8993	ATL	MXP	4755
8994	MXP	ATL	4755
8995	ATL	TUS	1542
8997	TUS	ATL	1542
8998	ATL	MXP	4755
8999	MXP	ATL	4755
9000	ATL	TUS	1542
